episode,reward,steps,energy,charge_visits,cleaned_cells,success,epsilon,blocked,battery_dead,time_since_start_sec,episode_chunk_time_sec,stop_reason,success_rate,battery,cleaned,model_name,algorithm
4854,-30.5,250,250,17,20,0,0.1,0,False,3590.096,0.914,,0.0%,12/16,20/48,ddqn-no-obstacle,DDQN
4855,-46.9,250,250,15,17,0,0.1,0,False,3590.987,0.891,,0.0%,2/16,17/48,ddqn-no-obstacle,DDQN
4856,20.5,250,250,34,31,0,0.1,0,False,3591.89,0.902,,0.0%,10/16,31/48,ddqn-no-obstacle,DDQN
4857,-17.8,250,250,28,25,0,0.1,0,False,3592.813,0.922,,0.0%,2/16,25/48,ddqn-no-obstacle,DDQN
4858,0.5,250,250,31,27,0,0.1,0,False,3593.821,1.008,,0.0%,12/16,27/48,ddqn-no-obstacle,DDQN
4859,26.7,250,250,15,33,0,0.1,0,False,3594.852,1.03,,0.0%,6/16,33/48,ddqn-no-obstacle,DDQN
4860,37.0,250,250,19,34,0,0.1,0,False,3595.759,0.907,,0.0%,14/16,34/48,ddqn-no-obstacle,DDQN
4861,23.9,250,250,19,32,0,0.1,0,False,3596.671,0.911,,0.0%,6/16,32/48,ddqn-no-obstacle,DDQN
4862,-55.5,250,250,15,14,0,0.1,0,False,3597.58,0.908,,0.0%,6/16,14/48,ddqn-no-obstacle,DDQN
4863,-33.4,250,250,17,20,0,0.1,0,False,3598.501,0.92,,0.0%,8/16,20/48,ddqn-no-obstacle,DDQN
4864,-18.5,250,250,16,23,0,0.1,0,False,3599.388,0.887,,0.0%,8/16,23/48,ddqn-no-obstacle,DDQN
4865,-1.4,250,250,20,27,0,0.1,0,False,3600.313,0.924,,0.0%,16/16,27/48,ddqn-no-obstacle,DDQN
4866,19.1,250,250,33,32,0,0.1,0,False,3601.336,1.023,,0.0%,8/16,32/48,ddqn-no-obstacle,DDQN
4867,8.5,250,250,27,29,0,0.1,0,False,3602.265,0.929,,0.0%,16/16,29/48,ddqn-no-obstacle,DDQN
4868,-23.6,250,250,20,20,0,0.1,0,False,3603.168,0.903,,0.0%,16/16,20/48,ddqn-no-obstacle,DDQN
4869,-43.9,250,250,15,17,0,0.1,0,False,3604.054,0.886,,0.0%,6/16,17/48,ddqn-no-obstacle,DDQN
4870,31.8,250,250,17,32,0,0.1,0,False,3605.008,0.953,,0.0%,12/16,32/48,ddqn-no-obstacle,DDQN
4871,-49.7,250,250,15,15,0,0.1,0,False,3605.904,0.896,,0.0%,4/16,15/48,ddqn-no-obstacle,DDQN
4872,-24.6,250,250,17,20,0,0.1,0,False,3606.822,0.917,,0.0%,10/16,20/48,ddqn-no-obstacle,DDQN
4873,-38.6,250,250,15,17,0,0.1,0,False,3607.842,1.02,,0.0%,6/16,17/48,ddqn-no-obstacle,DDQN
4874,50.2,250,250,16,35,0,0.1,0,False,3608.736,0.893,,0.0%,10/16,35/48,ddqn-no-obstacle,DDQN
4875,-25.6,250,250,17,21,0,0.1,0,False,3609.665,0.929,,0.0%,10/16,21/48,ddqn-no-obstacle,DDQN
4876,-18.3,250,250,18,23,0,0.1,0,False,3610.561,0.896,,0.0%,16/16,23/48,ddqn-no-obstacle,DDQN
4877,-39.2,250,250,17,17,0,0.1,0,False,3611.478,0.917,,0.0%,10/16,17/48,ddqn-no-obstacle,DDQN
4878,-35.7,250,250,17,19,0,0.1,0,False,3612.385,0.906,,0.0%,10/16,19/48,ddqn-no-obstacle,DDQN
4879,7.5,250,250,15,27,0,0.1,0,False,3613.31,0.924,,0.0%,6/16,27/48,ddqn-no-obstacle,DDQN
4880,26.6,250,250,16,31,0,0.1,0,False,3614.363,1.052,,0.0%,8/16,31/48,ddqn-no-obstacle,DDQN
4881,35.0,250,250,20,34,0,0.1,0,False,3615.283,0.92,,0.0%,6/16,34/48,ddqn-no-obstacle,DDQN
4882,-11.3,250,250,16,23,0,0.1,0,False,3616.203,0.918,,0.0%,8/16,23/48,ddqn-no-obstacle,DDQN
4883,22.4,250,250,23,31,0,0.1,0,False,3617.101,0.898,,0.0%,10/16,31/48,ddqn-no-obstacle,DDQN
4884,-41.2,250,250,35,19,0,0.1,0,False,3618.013,0.912,,0.0%,16/16,19/48,ddqn-no-obstacle,DDQN
4885,23.3,250,250,30,31,0,0.1,0,False,3618.946,0.931,,0.0%,8/16,31/48,ddqn-no-obstacle,DDQN
4886,41.5,250,250,18,35,0,0.1,0,False,3619.866,0.919,,0.0%,8/16,35/48,ddqn-no-obstacle,DDQN
4887,30.1,250,250,16,31,0,0.1,0,False,3620.765,0.898,,0.0%,8/16,31/48,ddqn-no-obstacle,DDQN
4888,-36.7,250,250,18,16,0,0.1,0,False,3621.836,1.071,,0.0%,12/16,16/48,ddqn-no-obstacle,DDQN
4889,57.9,250,250,17,38,0,0.1,0,False,3622.738,0.902,,0.0%,8/16,38/48,ddqn-no-obstacle,DDQN
4890,-21.4,250,250,18,21,0,0.1,0,False,3623.693,0.954,,0.0%,12/16,21/48,ddqn-no-obstacle,DDQN
4891,27.7,250,250,31,34,0,0.1,0,False,3624.584,0.89,,0.0%,8/16,34/48,ddqn-no-obstacle,DDQN
4892,45.7,250,250,18,37,0,0.1,0,False,3625.49,0.906,,0.0%,12/16,37/48,ddqn-no-obstacle,DDQN
4893,-55.2,250,250,16,13,0,0.1,0,False,3626.416,0.925,,0.0%,8/16,13/48,ddqn-no-obstacle,DDQN
4894,24.8,250,250,17,30,0,0.1,0,False,3627.307,0.89,,0.0%,10/16,30/48,ddqn-no-obstacle,DDQN
4895,32.3,250,250,22,33,0,0.1,0,False,3628.359,1.052,,0.0%,8/16,33/48,ddqn-no-obstacle,DDQN
4896,57.0,250,250,20,37,0,0.1,0,False,3629.258,0.898,,0.0%,16/16,37/48,ddqn-no-obstacle,DDQN
4897,-4.4,250,250,33,26,0,0.1,0,False,3630.398,1.139,,0.0%,6/16,26/48,ddqn-no-obstacle,DDQN
4898,35.9,250,250,15,32,0,0.1,0,False,3631.431,1.033,,0.0%,6/16,32/48,ddqn-no-obstacle,DDQN
4899,23.5,250,250,28,31,0,0.1,0,False,3632.392,0.96,,0.0%,2/16,31/48,ddqn-no-obstacle,DDQN
4900,36.9,250,250,17,34,0,0.1,0,False,3633.321,0.928,,0.0%,8/16,34/48,ddqn-no-obstacle,DDQN
4901,36.1,250,250,16,33,0,0.1,0,False,3634.262,0.94,,0.0%,12/16,33/48,ddqn-no-obstacle,DDQN
4902,61.8,250,250,15,40,0,0.1,0,False,3635.184,0.921,,0.0%,6/16,40/48,ddqn-no-obstacle,DDQN
4903,68.2,250,250,16,40,0,0.1,0,False,3636.243,1.058,,0.0%,8/16,40/48,ddqn-no-obstacle,DDQN
4904,36.2,250,250,17,34,0,0.1,0,False,3637.151,0.908,,0.0%,10/16,34/48,ddqn-no-obstacle,DDQN
4905,24.5,250,250,16,30,0,0.1,0,False,3638.075,0.923,,0.0%,16/16,30/48,ddqn-no-obstacle,DDQN
4906,5.6,250,250,15,28,0,0.1,0,False,3639.011,0.935,,0.0%,6/16,28/48,ddqn-no-obstacle,DDQN
4907,40.2,250,250,25,36,0,0.1,0,False,3639.95,0.938,,0.0%,14/16,36/48,ddqn-no-obstacle,DDQN
4908,45.7,250,250,16,36,0,0.1,0,False,3640.907,0.957,,0.0%,2/16,36/48,ddqn-no-obstacle,DDQN
4909,42.6,250,250,26,35,0,0.1,0,False,3641.808,0.9,,0.0%,10/16,35/48,ddqn-no-obstacle,DDQN
4910,-12.2,250,250,15,23,0,0.1,0,False,3642.886,1.077,,0.0%,6/16,23/48,ddqn-no-obstacle,DDQN
4911,-39.9,250,250,17,15,0,0.1,0,False,3643.803,0.916,,0.0%,10/16,15/48,ddqn-no-obstacle,DDQN
4912,13.3,250,250,17,28,0,0.1,0,False,3644.739,0.936,,0.0%,10/16,28/48,ddqn-no-obstacle,DDQN
4913,58.5,250,250,18,39,0,0.1,0,False,3645.668,0.928,,0.0%,2/16,39/48,ddqn-no-obstacle,DDQN
4914,72.0,250,250,15,40,0,0.1,0,False,3646.581,0.912,,0.0%,6/16,40/48,ddqn-no-obstacle,DDQN
4915,46.0,250,250,19,36,0,0.1,0,False,3647.527,0.945,,0.0%,2/16,36/48,ddqn-no-obstacle,DDQN
4916,39.6,250,250,34,36,0,0.1,0,False,3648.447,0.92,,0.0%,16/16,36/48,ddqn-no-obstacle,DDQN
4917,41.7,250,250,18,35,0,0.1,0,False,3649.504,1.057,,0.0%,8/16,35/48,ddqn-no-obstacle,DDQN
4918,-31.0,250,250,16,19,0,0.1,0,False,3650.436,0.931,,0.0%,8/16,19/48,ddqn-no-obstacle,DDQN
4919,75.4,250,250,17,42,0,0.1,0,False,3651.356,0.92,,0.0%,8/16,42/48,ddqn-no-obstacle,DDQN
4920,91.1,250,250,15,45,0,0.1,0,False,3652.28,0.923,,0.0%,6/16,45/48,ddqn-no-obstacle,DDQN
4921,72.0,250,250,15,42,0,0.1,0,False,3653.231,0.951,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
4922,-55.2,250,250,16,14,0,0.1,0,False,3654.15,0.918,,0.0%,8/16,14/48,ddqn-no-obstacle,DDQN
4923,71.8,250,250,17,40,0,0.1,0,False,3655.097,0.947,,0.0%,10/16,40/48,ddqn-no-obstacle,DDQN
4924,41.8,250,250,18,35,0,0.1,0,False,3656.07,0.972,,0.0%,10/16,35/48,ddqn-no-obstacle,DDQN
4925,-52.4,250,250,15,14,0,0.1,0,False,3657.193,1.122,,0.0%,6/16,14/48,ddqn-no-obstacle,DDQN
4926,93.3,250,250,16,45,0,0.1,0,False,3658.138,0.945,,0.0%,8/16,45/48,ddqn-no-obstacle,DDQN
4927,62.1,250,250,16,39,0,0.1,0,False,3659.063,0.924,,0.0%,10/16,39/48,ddqn-no-obstacle,DDQN
4928,45.3,250,250,19,35,0,0.1,0,False,3660.038,0.975,,0.0%,14/16,35/48,ddqn-no-obstacle,DDQN
4929,63.0,250,250,16,40,0,0.1,0,False,3660.959,0.921,,0.0%,8/16,40/48,ddqn-no-obstacle,DDQN
4930,-55.6,250,250,16,14,0,0.1,0,False,3661.955,0.995,,0.0%,8/16,14/48,ddqn-no-obstacle,DDQN
4931,57.5,250,250,15,39,0,0.1,0,False,3662.893,0.938,,0.0%,4/16,39/48,ddqn-no-obstacle,DDQN
4932,40.8,250,250,17,35,0,0.1,0,False,3663.999,1.105,,0.0%,16/16,35/48,ddqn-no-obstacle,DDQN
4933,25.1,250,250,17,31,0,0.1,0,False,3664.937,0.938,,0.0%,12/16,31/48,ddqn-no-obstacle,DDQN
4934,72.4,250,250,16,41,0,0.1,0,False,3665.887,0.949,,0.0%,8/16,41/48,ddqn-no-obstacle,DDQN
4935,76.0,250,250,15,42,0,0.1,0,False,3666.845,0.958,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
4936,96.3,250,250,16,46,0,0.1,0,False,3667.794,0.948,,0.0%,16/16,46/48,ddqn-no-obstacle,DDQN
4937,80.4,250,250,21,44,0,0.1,0,False,3668.743,0.949,,0.0%,8/16,44/48,ddqn-no-obstacle,DDQN
4938,47.7,250,250,16,35,0,0.1,0,False,3669.668,0.924,,0.0%,8/16,35/48,ddqn-no-obstacle,DDQN
4939,48.6,250,250,25,39,0,0.1,0,False,3670.727,1.058,,0.0%,6/16,39/48,ddqn-no-obstacle,DDQN
4940,84.1,250,250,17,44,0,0.1,0,False,3671.665,0.938,,0.0%,14/16,44/48,ddqn-no-obstacle,DDQN
4941,79.1,250,250,15,42,0,0.1,0,False,3672.612,0.947,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
4942,-47.6,250,250,17,17,0,0.1,0,False,3673.58,0.967,,0.0%,10/16,17/48,ddqn-no-obstacle,DDQN
4943,-24.7,250,250,16,21,0,0.1,0,False,3674.501,0.921,,0.0%,8/16,21/48,ddqn-no-obstacle,DDQN
4944,94.5,250,250,17,46,0,0.1,0,False,3675.42,0.918,,0.0%,16/16,46/48,ddqn-no-obstacle,DDQN
4945,35.8,250,250,15,34,0,0.1,0,False,3676.39,0.969,,0.0%,2/16,34/48,ddqn-no-obstacle,DDQN
4946,97.1,250,250,17,46,0,0.1,0,False,3677.32,0.929,,0.0%,10/16,46/48,ddqn-no-obstacle,DDQN
4947,76.3,250,250,15,42,0,0.1,0,False,3678.41,1.09,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
4948,-59.1,250,250,15,13,0,0.1,0,False,3679.334,0.924,,0.0%,6/16,13/48,ddqn-no-obstacle,DDQN
4949,-38.7,250,250,16,16,0,0.1,0,False,3680.284,0.949,,0.0%,8/16,16/48,ddqn-no-obstacle,DDQN
4950,43.5,250,250,23,36,0,0.1,0,False,3681.232,0.948,,0.0%,6/16,36/48,ddqn-no-obstacle,DDQN
4951,85.5,250,250,16,44,0,0.1,0,False,3682.153,0.921,,0.0%,14/16,44/48,ddqn-no-obstacle,DDQN
4952,195.7,160,160,10,48,1,0.1,0,False,3682.876,0.722,,2.0%,16/16,48/48,ddqn-no-obstacle,DDQN
4953,30.3,250,250,17,32,0,0.1,0,False,3683.8,0.924,,2.0%,14/16,32/48,ddqn-no-obstacle,DDQN
4954,71.9,250,250,23,42,0,0.1,0,False,3684.885,1.085,,2.0%,12/16,42/48,ddqn-no-obstacle,DDQN
4955,-42.4,250,250,15,16,0,0.1,0,False,3685.962,1.076,,2.0%,6/16,16/48,ddqn-no-obstacle,DDQN
4956,82.0,250,250,17,43,0,0.1,0,False,3686.995,1.033,,2.0%,14/16,43/48,ddqn-no-obstacle,DDQN
4957,2.1,250,250,16,26,0,0.1,0,False,3687.955,0.959,,2.0%,8/16,26/48,ddqn-no-obstacle,DDQN
4958,1.6,250,250,21,27,0,0.1,0,False,3688.925,0.97,,2.0%,16/16,27/48,ddqn-no-obstacle,DDQN
4959,88.6,250,250,15,45,0,0.1,0,False,3689.852,0.926,,2.0%,6/16,45/48,ddqn-no-obstacle,DDQN
4960,84.0,250,250,17,44,0,0.1,0,False,3690.827,0.974,,2.0%,4/16,44/48,ddqn-no-obstacle,DDQN
4961,50.5,250,250,17,36,0,0.1,0,False,3691.752,0.924,,2.0%,12/16,36/48,ddqn-no-obstacle,DDQN
4962,83.4,250,250,24,44,0,0.1,0,False,3692.915,1.163,,2.0%,16/16,44/48,ddqn-no-obstacle,DDQN
4963,-19.2,250,250,15,20,0,0.1,0,False,3693.842,0.927,,2.0%,6/16,20/48,ddqn-no-obstacle,DDQN
4964,-19.2,250,250,16,21,0,0.1,0,False,3694.765,0.922,,2.0%,8/16,21/48,ddqn-no-obstacle,DDQN
4965,35.7,250,250,15,34,0,0.1,0,False,3695.708,0.942,,2.0%,6/16,34/48,ddqn-no-obstacle,DDQN
4966,74.0,250,250,15,41,0,0.1,0,False,3696.63,0.922,,2.0%,6/16,41/48,ddqn-no-obstacle,DDQN
4967,32.3,250,250,17,33,0,0.1,0,False,3697.605,0.974,,2.0%,6/16,33/48,ddqn-no-obstacle,DDQN
4968,95.4,250,250,16,46,0,0.1,0,False,3698.525,0.919,,2.0%,10/16,46/48,ddqn-no-obstacle,DDQN
4969,0.3,250,250,20,25,0,0.1,0,False,3699.626,1.101,,2.0%,16/16,25/48,ddqn-no-obstacle,DDQN
4970,52.1,250,250,15,37,0,0.1,0,False,3700.544,0.917,,2.0%,6/16,37/48,ddqn-no-obstacle,DDQN
4971,78.5,250,250,17,42,0,0.1,0,False,3701.502,0.957,,2.0%,10/16,42/48,ddqn-no-obstacle,DDQN
4972,109.1,250,250,16,47,0,0.1,0,False,3702.453,0.951,,2.0%,8/16,47/48,ddqn-no-obstacle,DDQN
4973,84.9,250,250,16,44,0,0.1,0,False,3703.416,0.962,,2.0%,6/16,44/48,ddqn-no-obstacle,DDQN
4974,78.1,250,250,17,43,0,0.1,0,False,3704.374,0.957,,2.0%,2/16,43/48,ddqn-no-obstacle,DDQN
4975,-29.9,250,250,16,19,0,0.1,0,False,3705.298,0.923,,2.0%,8/16,19/48,ddqn-no-obstacle,DDQN
4976,71.3,250,250,37,44,0,0.1,0,False,3706.236,0.938,,2.0%,4/16,44/48,ddqn-no-obstacle,DDQN
4977,96.8,250,250,16,45,0,0.1,0,False,3707.287,1.05,,2.0%,8/16,45/48,ddqn-no-obstacle,DDQN
4978,47.5,250,250,17,37,0,0.1,0,False,3708.217,0.93,,2.0%,10/16,37/48,ddqn-no-obstacle,DDQN
4979,83.8,250,250,15,44,0,0.1,0,False,3709.18,0.961,,2.0%,6/16,44/48,ddqn-no-obstacle,DDQN
4980,50.7,250,250,17,37,0,0.1,0,False,3710.127,0.947,,2.0%,10/16,37/48,ddqn-no-obstacle,DDQN
4981,95.1,250,250,16,45,0,0.1,0,False,3711.055,0.927,,2.0%,12/16,45/48,ddqn-no-obstacle,DDQN
4982,59.2,250,250,17,38,0,0.1,0,False,3712.023,0.967,,2.0%,10/16,38/48,ddqn-no-obstacle,DDQN
4983,36.6,250,250,18,33,0,0.1,0,False,3712.958,0.935,,2.0%,2/16,33/48,ddqn-no-obstacle,DDQN
4984,51.4,250,250,16,36,0,0.1,0,False,3714.058,1.099,,2.0%,4/16,36/48,ddqn-no-obstacle,DDQN
4985,28.5,250,250,18,32,0,0.1,0,False,3714.982,0.924,,2.0%,16/16,32/48,ddqn-no-obstacle,DDQN
4986,84.2,250,250,16,42,0,0.1,0,False,3715.941,0.958,,2.0%,6/16,42/48,ddqn-no-obstacle,DDQN
4987,-43.6,250,250,15,16,0,0.1,0,False,3716.875,0.933,,2.0%,6/16,16/48,ddqn-no-obstacle,DDQN
4988,99.3,250,250,18,46,0,0.1,0,False,3717.789,0.913,,2.0%,8/16,46/48,ddqn-no-obstacle,DDQN
4989,-6.1,250,250,32,26,0,0.1,0,False,3718.767,0.978,,2.0%,16/16,26/48,ddqn-no-obstacle,DDQN
4990,73.9,250,250,19,42,0,0.1,0,False,3719.711,0.944,,2.0%,12/16,42/48,ddqn-no-obstacle,DDQN
4991,70.0,250,250,16,40,0,0.1,0,False,3720.764,1.052,,2.0%,6/16,40/48,ddqn-no-obstacle,DDQN
4992,86.7,250,250,15,44,0,0.1,0,False,3721.704,0.939,,2.0%,6/16,44/48,ddqn-no-obstacle,DDQN
4993,97.6,250,250,15,46,0,0.1,0,False,3722.663,0.958,,2.0%,6/16,46/48,ddqn-no-obstacle,DDQN
4994,98.2,250,250,16,47,0,0.1,0,False,3723.612,0.948,,2.0%,10/16,47/48,ddqn-no-obstacle,DDQN
4995,95.6,250,250,15,47,0,0.1,0,False,3724.596,0.983,,2.0%,6/16,47/48,ddqn-no-obstacle,DDQN
4996,82.5,250,250,15,43,0,0.1,0,False,3725.559,0.963,,2.0%,6/16,43/48,ddqn-no-obstacle,DDQN
4997,80.4,250,250,16,42,0,0.1,0,False,3726.522,0.962,,2.0%,6/16,42/48,ddqn-no-obstacle,DDQN
4998,162.0,228,228,17,48,1,0.1,0,False,3727.39,0.867,,4.0%,16/16,48/48,ddqn-no-obstacle,DDQN
4999,22.2,250,250,29,31,0,0.1,0,False,3728.487,1.097,,4.0%,8/16,31/48,ddqn-no-obstacle,DDQN
5000,-41.6,250,250,19,17,0,0.1,0,False,3729.419,0.932,,4.0%,14/16,17/48,ddqn-no-obstacle,DDQN
5001,74.4,250,250,15,42,0,0.1,0,False,3730.711,1.291,,4.0%,6/16,42/48,ddqn-no-obstacle,DDQN
5002,48.4,250,250,17,36,0,0.1,0,False,3731.805,1.093,,2.0%,10/16,36/48,ddqn-no-obstacle,DDQN
5003,188.9,176,176,11,48,1,0.1,0,False,3732.551,0.746,,4.0%,16/16,48/48,ddqn-no-obstacle,DDQN
5004,48.6,250,250,15,36,0,0.1,0,False,3733.841,1.289,,4.0%,6/16,36/48,ddqn-no-obstacle,DDQN
5005,95.8,250,250,15,45,0,0.1,0,False,3735.429,1.587,,4.0%,6/16,45/48,ddqn-no-obstacle,DDQN
5006,96.0,250,250,20,45,0,0.1,0,False,3736.705,1.276,,4.0%,14/16,45/48,ddqn-no-obstacle,DDQN
5007,91.1,250,250,16,46,0,0.1,0,False,3737.735,1.029,,4.0%,8/16,46/48,ddqn-no-obstacle,DDQN
5008,78.6,250,250,15,42,0,0.1,0,False,3738.735,0.999,,4.0%,6/16,42/48,ddqn-no-obstacle,DDQN
5009,74.2,250,250,17,42,0,0.1,0,False,3739.709,0.973,,4.0%,12/16,42/48,ddqn-no-obstacle,DDQN
5010,93.6,250,250,16,45,0,0.1,0,False,3740.727,1.017,,4.0%,8/16,45/48,ddqn-no-obstacle,DDQN
5011,105.2,250,250,16,46,0,0.1,0,False,3741.873,1.146,,4.0%,12/16,46/48,ddqn-no-obstacle,DDQN
5012,108.7,250,250,15,48,1,0.1,0,False,3742.873,1.0,,6.0%,6/16,48/48,ddqn-no-obstacle,DDQN
5013,69.5,250,250,17,40,0,0.1,0,False,3743.819,0.946,,6.0%,8/16,40/48,ddqn-no-obstacle,DDQN
5014,170.0,226,226,15,48,1,0.1,0,False,3744.842,1.022,,8.0%,16/16,48/48,ddqn-no-obstacle,DDQN
5015,78.6,250,250,16,42,0,0.1,0,False,3745.802,0.96,,8.0%,8/16,42/48,ddqn-no-obstacle,DDQN
5016,24.8,250,250,15,30,0,0.1,0,False,3746.796,0.993,,8.0%,6/16,30/48,ddqn-no-obstacle,DDQN
5017,80.1,250,250,18,44,0,0.1,0,False,3747.762,0.966,,8.0%,10/16,44/48,ddqn-no-obstacle,DDQN
5018,59.3,250,250,25,39,0,0.1,0,False,3748.697,0.934,,8.0%,4/16,39/48,ddqn-no-obstacle,DDQN
5019,86.1,250,250,16,44,0,0.1,0,False,3749.681,0.983,,8.0%,8/16,44/48,ddqn-no-obstacle,DDQN
5020,76.5,250,250,15,42,0,0.1,0,False,3750.66,0.978,,8.0%,2/16,42/48,ddqn-no-obstacle,DDQN
5021,78.4,250,250,17,43,0,0.1,0,False,3751.908,1.248,,8.0%,14/16,43/48,ddqn-no-obstacle,DDQN
5022,75.9,250,250,17,42,0,0.1,0,False,3752.864,0.955,,8.0%,8/16,42/48,ddqn-no-obstacle,DDQN
5023,82.7,250,250,16,43,0,0.1,0,False,3753.815,0.951,,8.0%,6/16,43/48,ddqn-no-obstacle,DDQN
5024,99.5,250,250,16,47,0,0.1,0,False,3754.788,0.973,,8.0%,8/16,47/48,ddqn-no-obstacle,DDQN
5025,93.8,250,250,16,45,0,0.1,0,False,3755.791,1.002,,8.0%,8/16,45/48,ddqn-no-obstacle,DDQN
5026,86.5,250,250,16,44,0,0.1,0,False,3756.787,0.996,,8.0%,8/16,44/48,ddqn-no-obstacle,DDQN
5027,79.5,250,250,18,42,0,0.1,0,False,3757.755,0.967,,8.0%,4/16,42/48,ddqn-no-obstacle,DDQN
5028,80.4,250,250,17,44,0,0.1,0,False,3758.844,1.088,,8.0%,10/16,44/48,ddqn-no-obstacle,DDQN
5029,54.5,250,250,15,36,0,0.1,0,False,3759.791,0.947,,8.0%,6/16,36/48,ddqn-no-obstacle,DDQN
5030,45.7,250,250,18,35,0,0.1,0,False,3760.743,0.951,,8.0%,12/16,35/48,ddqn-no-obstacle,DDQN
5031,73.6,250,250,16,41,0,0.1,0,False,3761.699,0.955,,8.0%,6/16,41/48,ddqn-no-obstacle,DDQN
5032,-36.5,250,250,15,18,0,0.1,0,False,3762.66,0.961,,8.0%,6/16,18/48,ddqn-no-obstacle,DDQN
5033,38.5,250,250,15,34,0,0.1,0,False,3763.59,0.929,,8.0%,6/16,34/48,ddqn-no-obstacle,DDQN
5034,102.6,250,250,15,47,0,0.1,0,False,3764.557,0.966,,8.0%,2/16,47/48,ddqn-no-obstacle,DDQN
5035,53.5,250,250,15,37,0,0.1,0,False,3765.494,0.937,,8.0%,6/16,37/48,ddqn-no-obstacle,DDQN
5036,62.2,250,250,16,39,0,0.1,0,False,3766.599,1.104,,8.0%,10/16,39/48,ddqn-no-obstacle,DDQN
5037,91.7,250,250,16,45,0,0.1,0,False,3767.554,0.954,,8.0%,8/16,45/48,ddqn-no-obstacle,DDQN
5038,74.5,250,250,19,42,0,0.1,0,False,3768.527,0.972,,8.0%,16/16,42/48,ddqn-no-obstacle,DDQN
5039,84.5,250,250,15,44,0,0.1,0,False,3769.462,0.935,,8.0%,2/16,44/48,ddqn-no-obstacle,DDQN
5040,83.4,250,250,16,43,0,0.1,0,False,3770.374,0.911,,8.0%,12/16,43/48,ddqn-no-obstacle,DDQN
5041,59.0,250,250,27,40,0,0.1,0,False,3771.335,0.96,,8.0%,6/16,40/48,ddqn-no-obstacle,DDQN
5042,96.2,250,250,20,45,0,0.1,0,False,3772.28,0.945,,8.0%,2/16,45/48,ddqn-no-obstacle,DDQN
5043,37.1,250,250,25,34,0,0.1,0,False,3773.382,1.102,,8.0%,12/16,34/48,ddqn-no-obstacle,DDQN
5044,56.3,250,250,18,38,0,0.1,0,False,3774.349,0.966,,8.0%,4/16,38/48,ddqn-no-obstacle,DDQN
5045,82.8,250,250,15,43,0,0.1,0,False,3775.457,1.108,,8.0%,2/16,43/48,ddqn-no-obstacle,DDQN
5046,52.5,250,250,15,36,0,0.1,0,False,3776.391,0.933,,8.0%,6/16,36/48,ddqn-no-obstacle,DDQN
5047,200.9,144,144,9,48,1,0.1,0,False,3777.077,0.686,,10.0%,16/16,48/48,ddqn-no-obstacle,DDQN
5048,96.3,250,250,16,45,0,0.1,0,False,3778.203,1.125,,8.0%,8/16,45/48,ddqn-no-obstacle,DDQN
5049,77.0,250,250,16,41,0,0.1,0,False,3779.18,0.977,,8.0%,8/16,41/48,ddqn-no-obstacle,DDQN
5050,27.8,250,250,16,32,0,0.1,0,False,3780.146,0.965,,8.0%,8/16,32/48,ddqn-no-obstacle,DDQN
5051,56.2,250,250,16,38,0,0.1,0,False,3781.302,1.156,,8.0%,8/16,38/48,ddqn-no-obstacle,DDQN
5052,85.0,250,250,16,44,0,0.1,0,False,3782.254,0.951,,8.0%,8/16,44/48,ddqn-no-obstacle,DDQN
5053,67.2,250,250,17,39,0,0.1,0,False,3783.264,1.009,,6.0%,12/16,39/48,ddqn-no-obstacle,DDQN
5054,97.1,250,250,15,46,0,0.1,0,False,3784.239,0.974,,6.0%,4/16,46/48,ddqn-no-obstacle,DDQN
5055,62.5,250,250,18,39,0,0.1,0,False,3785.36,1.121,,6.0%,2/16,39/48,ddqn-no-obstacle,DDQN
5056,95.9,250,250,16,45,0,0.1,0,False,3786.34,0.979,,6.0%,8/16,45/48,ddqn-no-obstacle,DDQN
5057,62.1,250,250,17,39,0,0.1,0,False,3787.323,0.983,,6.0%,10/16,39/48,ddqn-no-obstacle,DDQN
5058,60.4,250,250,15,38,0,0.1,0,False,3788.402,1.078,,6.0%,6/16,38/48,ddqn-no-obstacle,DDQN
5059,90.7,250,250,20,45,0,0.1,0,False,3789.359,0.956,,6.0%,16/16,45/48,ddqn-no-obstacle,DDQN
5060,77.3,250,250,16,43,0,0.1,0,False,3790.378,1.019,,6.0%,14/16,43/48,ddqn-no-obstacle,DDQN
5061,94.0,250,250,23,45,0,0.1,0,False,3791.311,0.933,,6.0%,16/16,45/48,ddqn-no-obstacle,DDQN
5062,96.3,250,250,16,46,0,0.1,0,False,3792.239,0.927,,4.0%,8/16,46/48,ddqn-no-obstacle,DDQN
5063,92.0,250,250,16,45,0,0.1,0,False,3793.198,0.959,,4.0%,8/16,45/48,ddqn-no-obstacle,DDQN
5064,77.6,250,250,19,42,0,0.1,0,False,3794.143,0.944,,2.0%,16/16,42/48,ddqn-no-obstacle,DDQN
5065,82.2,250,250,15,44,0,0.1,0,False,3795.333,1.19,,2.0%,2/16,44/48,ddqn-no-obstacle,DDQN
5066,46.8,250,250,15,36,0,0.1,0,False,3796.285,0.951,,2.0%,2/16,36/48,ddqn-no-obstacle,DDQN
