episode,reward,steps,energy,charge_visits,cleaned_cells,success,epsilon,blocked,battery_dead,time_since_start_sec,episode_chunk_time_sec,stop_reason,success_rate,battery,cleaned,model_name,algorithm
4710,7.3,250,250,16,27,0,0.1,0,False,3178.475,0.691,,0.0%,8/16,27/48,dqn-no-obstacle,DQN
4711,14.0,250,250,16,29,0,0.1,0,False,3179.154,0.679,,0.0%,12/16,29/48,dqn-no-obstacle,DQN
4712,7.1,250,250,16,26,0,0.1,0,False,3179.878,0.723,,0.0%,8/16,26/48,dqn-no-obstacle,DQN
4713,-45.8,250,250,15,15,0,0.1,0,False,3180.567,0.687,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
4714,34.7,250,250,18,33,0,0.1,0,False,3181.243,0.676,,0.0%,14/16,33/48,dqn-no-obstacle,DQN
4715,38.0,250,250,17,34,0,0.1,0,False,3181.957,0.713,,0.0%,10/16,34/48,dqn-no-obstacle,DQN
4716,4.8,250,250,15,26,0,0.1,0,False,3182.654,0.696,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4717,-40.0,250,250,15,16,0,0.1,0,False,3183.448,0.793,,0.0%,6/16,16/48,dqn-no-obstacle,DQN
4718,4.4,250,250,15,26,0,0.1,0,False,3184.146,0.698,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4719,12.8,250,250,15,29,0,0.1,0,False,3184.846,0.699,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4720,13.3,250,250,15,28,0,0.1,0,False,3185.517,0.67,,0.0%,6/16,28/48,dqn-no-obstacle,DQN
4721,15.7,250,250,17,29,0,0.1,0,False,3186.214,0.697,,0.0%,10/16,29/48,dqn-no-obstacle,DQN
4722,9.7,250,250,16,29,0,0.1,0,False,3186.898,0.683,,0.0%,8/16,29/48,dqn-no-obstacle,DQN
4723,11.2,250,250,15,29,0,0.1,0,False,3187.586,0.687,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4724,12.9,250,250,17,29,0,0.1,0,False,3188.292,0.705,,0.0%,12/16,29/48,dqn-no-obstacle,DQN
4725,13.5,250,250,15,29,0,0.1,0,False,3189.103,0.81,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4726,46.6,250,250,15,37,0,0.1,0,False,3189.791,0.688,,0.0%,6/16,37/48,dqn-no-obstacle,DQN
4727,4.3,250,250,15,26,0,0.1,0,False,3190.505,0.713,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4728,32.4,250,250,15,33,0,0.1,0,False,3191.197,0.692,,0.0%,6/16,33/48,dqn-no-obstacle,DQN
4729,21.7,250,250,15,31,0,0.1,0,False,3191.91,0.712,,0.0%,6/16,31/48,dqn-no-obstacle,DQN
4730,3.2,250,250,15,26,0,0.1,0,False,3192.762,0.851,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4731,-32.0,250,250,18,21,0,0.1,0,False,3193.451,0.688,,0.0%,2/16,21/48,dqn-no-obstacle,DQN
4732,11.4,250,250,16,28,0,0.1,0,False,3194.143,0.691,,0.0%,8/16,28/48,dqn-no-obstacle,DQN
4733,16.7,250,250,18,29,0,0.1,0,False,3194.952,0.809,,0.0%,12/16,29/48,dqn-no-obstacle,DQN
4734,39.6,250,250,15,35,0,0.1,0,False,3195.633,0.68,,0.0%,6/16,35/48,dqn-no-obstacle,DQN
4735,-29.7,250,250,19,19,0,0.1,0,False,3196.324,0.69,,0.0%,14/16,19/48,dqn-no-obstacle,DQN
4736,32.8,250,250,18,32,0,0.1,0,False,3197.019,0.695,,0.0%,12/16,32/48,dqn-no-obstacle,DQN
4737,-43.4,250,250,15,16,0,0.1,0,False,3197.701,0.681,,0.0%,6/16,16/48,dqn-no-obstacle,DQN
4738,21.4,250,250,22,30,0,0.1,0,False,3198.388,0.686,,0.0%,6/16,30/48,dqn-no-obstacle,DQN
4739,53.7,250,250,16,38,0,0.1,0,False,3199.096,0.708,,0.0%,8/16,38/48,dqn-no-obstacle,DQN
4740,18.4,250,250,15,30,0,0.1,0,False,3199.768,0.671,,0.0%,6/16,30/48,dqn-no-obstacle,DQN
4741,15.0,250,250,15,30,0,0.1,0,False,3200.576,0.808,,0.0%,6/16,30/48,dqn-no-obstacle,DQN
4742,-16.7,250,250,17,22,0,0.1,0,False,3201.275,0.698,,0.0%,10/16,22/48,dqn-no-obstacle,DQN
4743,24.1,250,250,17,31,0,0.1,0,False,3201.947,0.672,,0.0%,10/16,31/48,dqn-no-obstacle,DQN
4744,12.5,250,250,17,29,0,0.1,0,False,3202.616,0.668,,0.0%,10/16,29/48,dqn-no-obstacle,DQN
4745,13.4,250,250,15,28,0,0.1,0,False,3203.328,0.712,,0.0%,6/16,28/48,dqn-no-obstacle,DQN
4746,5.6,250,250,15,28,0,0.1,0,False,3204.204,0.875,,0.0%,6/16,28/48,dqn-no-obstacle,DQN
4747,-11.9,250,250,15,23,0,0.1,0,False,3204.944,0.74,,0.0%,6/16,23/48,dqn-no-obstacle,DQN
4748,15.7,250,250,16,29,0,0.1,0,False,3205.63,0.685,,0.0%,8/16,29/48,dqn-no-obstacle,DQN
4749,13.6,250,250,17,28,0,0.1,0,False,3206.443,0.813,,0.0%,12/16,28/48,dqn-no-obstacle,DQN
4750,5.5,250,250,17,28,0,0.1,0,False,3207.153,0.709,,0.0%,10/16,28/48,dqn-no-obstacle,DQN
4751,33.5,250,250,15,34,0,0.1,0,False,3207.832,0.679,,0.0%,6/16,34/48,dqn-no-obstacle,DQN
4752,44.7,250,250,23,35,0,0.1,0,False,3208.535,0.702,,0.0%,10/16,35/48,dqn-no-obstacle,DQN
4753,30.8,250,250,15,33,0,0.1,0,False,3209.24,0.705,,0.0%,6/16,33/48,dqn-no-obstacle,DQN
4754,11.6,250,250,16,28,0,0.1,0,False,3209.933,0.693,,0.0%,8/16,28/48,dqn-no-obstacle,DQN
4755,32.5,250,250,17,34,0,0.1,0,False,3210.676,0.741,,0.0%,10/16,34/48,dqn-no-obstacle,DQN
4756,14.5,250,250,17,29,0,0.1,0,False,3211.412,0.735,,0.0%,10/16,29/48,dqn-no-obstacle,DQN
4757,7.6,250,250,15,29,0,0.1,0,False,3212.097,0.685,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4758,27.1,250,250,15,31,0,0.1,0,False,3212.901,0.804,,0.0%,6/16,31/48,dqn-no-obstacle,DQN
4759,8.4,250,250,16,29,0,0.1,0,False,3213.602,0.7,,0.0%,8/16,29/48,dqn-no-obstacle,DQN
4760,21.2,250,250,16,30,0,0.1,0,False,3214.273,0.671,,0.0%,8/16,30/48,dqn-no-obstacle,DQN
4761,25.5,250,250,15,31,0,0.1,0,False,3214.958,0.684,,0.0%,6/16,31/48,dqn-no-obstacle,DQN
4762,33.5,250,250,15,33,0,0.1,0,False,3215.679,0.72,,0.0%,6/16,33/48,dqn-no-obstacle,DQN
4763,-12.6,250,250,15,23,0,0.1,0,False,3216.388,0.709,,0.0%,6/16,23/48,dqn-no-obstacle,DQN
4764,49.0,250,250,17,36,0,0.1,0,False,3217.075,0.686,,0.0%,10/16,36/48,dqn-no-obstacle,DQN
4765,-3.7,250,250,17,25,0,0.1,0,False,3217.891,0.815,,0.0%,10/16,25/48,dqn-no-obstacle,DQN
4766,3.1,250,250,15,27,0,0.1,0,False,3218.594,0.703,,0.0%,6/16,27/48,dqn-no-obstacle,DQN
4767,-49.4,250,250,15,14,0,0.1,0,False,3219.291,0.696,,0.0%,6/16,14/48,dqn-no-obstacle,DQN
4768,31.7,250,250,15,33,0,0.1,0,False,3219.992,0.701,,0.0%,6/16,33/48,dqn-no-obstacle,DQN
4769,10.3,250,250,15,28,0,0.1,0,False,3220.684,0.691,,0.0%,6/16,28/48,dqn-no-obstacle,DQN
4770,32.0,250,250,17,33,0,0.1,0,False,3221.378,0.694,,0.0%,10/16,33/48,dqn-no-obstacle,DQN
4771,10.1,250,250,19,29,0,0.1,0,False,3222.09,0.712,,0.0%,14/16,29/48,dqn-no-obstacle,DQN
4772,45.2,250,250,15,35,0,0.1,0,False,3222.93,0.84,,0.0%,6/16,35/48,dqn-no-obstacle,DQN
4773,20.3,250,250,17,30,0,0.1,0,False,3223.639,0.708,,0.0%,12/16,30/48,dqn-no-obstacle,DQN
4774,8.5,250,250,16,28,0,0.1,0,False,3224.348,0.709,,0.0%,8/16,28/48,dqn-no-obstacle,DQN
4775,69.9,250,250,16,40,0,0.1,0,False,3225.043,0.694,,0.0%,8/16,40/48,dqn-no-obstacle,DQN
4776,23.7,250,250,17,30,0,0.1,0,False,3225.784,0.741,,0.0%,10/16,30/48,dqn-no-obstacle,DQN
4777,19.7,250,250,16,30,0,0.1,0,False,3226.477,0.692,,0.0%,8/16,30/48,dqn-no-obstacle,DQN
4778,42.5,250,250,15,36,0,0.1,0,False,3227.173,0.694,,0.0%,6/16,36/48,dqn-no-obstacle,DQN
4779,19.0,250,250,15,30,0,0.1,0,False,3228.031,0.858,,0.0%,6/16,30/48,dqn-no-obstacle,DQN
4780,-1.1,250,250,15,25,0,0.1,0,False,3228.727,0.695,,0.0%,6/16,25/48,dqn-no-obstacle,DQN
4781,13.3,250,250,16,28,0,0.1,0,False,3229.424,0.697,,0.0%,10/16,28/48,dqn-no-obstacle,DQN
4782,7.8,250,250,17,27,0,0.1,0,False,3230.173,0.748,,0.0%,10/16,27/48,dqn-no-obstacle,DQN
4783,56.6,250,250,16,37,0,0.1,0,False,3230.852,0.678,,0.0%,8/16,37/48,dqn-no-obstacle,DQN
4784,12.6,250,250,18,28,0,0.1,0,False,3231.556,0.704,,0.0%,12/16,28/48,dqn-no-obstacle,DQN
4785,17.1,250,250,15,29,0,0.1,0,False,3232.302,0.745,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4786,11.3,250,250,16,27,0,0.1,0,False,3233.143,0.841,,0.0%,8/16,27/48,dqn-no-obstacle,DQN
4787,-0.6,250,250,16,26,0,0.1,0,False,3233.84,0.696,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4788,12.3,250,250,17,28,0,0.1,0,False,3234.541,0.701,,0.0%,10/16,28/48,dqn-no-obstacle,DQN
4789,54.1,250,250,15,37,0,0.1,0,False,3235.245,0.703,,0.0%,6/16,37/48,dqn-no-obstacle,DQN
4790,11.5,250,250,15,28,0,0.1,0,False,3235.944,0.699,,0.0%,6/16,28/48,dqn-no-obstacle,DQN
4791,6.1,250,250,16,27,0,0.1,0,False,3236.645,0.7,,0.0%,8/16,27/48,dqn-no-obstacle,DQN
4792,-41.5,250,250,16,17,0,0.1,0,False,3237.346,0.701,,0.0%,12/16,17/48,dqn-no-obstacle,DQN
4793,-42.1,250,250,16,17,0,0.1,0,False,3238.162,0.815,,0.0%,14/16,17/48,dqn-no-obstacle,DQN
4794,-42.9,250,250,16,15,0,0.1,0,False,3238.864,0.701,,0.0%,8/16,15/48,dqn-no-obstacle,DQN
4795,19.5,250,250,16,30,0,0.1,0,False,3239.587,0.723,,0.0%,8/16,30/48,dqn-no-obstacle,DQN
4796,14.1,250,250,16,28,0,0.1,0,False,3240.271,0.682,,0.0%,8/16,28/48,dqn-no-obstacle,DQN
4797,-6.5,250,250,21,26,0,0.1,0,False,3240.961,0.69,,0.0%,4/16,26/48,dqn-no-obstacle,DQN
4798,21.3,250,250,15,30,0,0.1,0,False,3241.647,0.685,,0.0%,6/16,30/48,dqn-no-obstacle,DQN
4799,16.7,250,250,16,29,0,0.1,0,False,3242.333,0.685,,0.0%,8/16,29/48,dqn-no-obstacle,DQN
4800,26.8,250,250,15,31,0,0.1,0,False,3243.164,0.83,,0.0%,6/16,31/48,dqn-no-obstacle,DQN
4801,34.6,250,250,16,34,0,0.1,0,False,3243.872,0.708,,0.0%,8/16,34/48,dqn-no-obstacle,DQN
4802,-0.7,250,250,17,26,0,0.1,0,False,3244.604,0.731,,0.0%,10/16,26/48,dqn-no-obstacle,DQN
4803,-47.7,250,250,15,15,0,0.1,0,False,3245.296,0.691,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
4804,20.2,250,250,15,30,0,0.1,0,False,3245.984,0.687,,0.0%,6/16,30/48,dqn-no-obstacle,DQN
4805,37.2,250,250,17,34,0,0.1,0,False,3246.721,0.737,,0.0%,10/16,34/48,dqn-no-obstacle,DQN
4806,50.4,250,250,16,37,0,0.1,0,False,3247.404,0.682,,0.0%,8/16,37/48,dqn-no-obstacle,DQN
4807,21.2,250,250,16,30,0,0.1,0,False,3248.232,0.827,,0.0%,8/16,30/48,dqn-no-obstacle,DQN
4808,13.7,250,250,16,28,0,0.1,0,False,3248.962,0.73,,0.0%,8/16,28/48,dqn-no-obstacle,DQN
4809,33.2,250,250,15,34,0,0.1,0,False,3249.651,0.689,,0.0%,6/16,34/48,dqn-no-obstacle,DQN
4810,98.6,250,250,16,46,0,0.1,0,False,3250.334,0.682,,0.0%,8/16,46/48,dqn-no-obstacle,DQN
4811,-12.3,250,250,17,24,0,0.1,0,False,3251.251,0.917,,0.0%,10/16,24/48,dqn-no-obstacle,DQN
4812,8.6,250,250,16,28,0,0.1,0,False,3251.981,0.729,,0.0%,8/16,28/48,dqn-no-obstacle,DQN
4813,14.9,250,250,15,29,0,0.1,0,False,3252.709,0.728,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4814,30.9,250,250,16,33,0,0.1,0,False,3253.634,0.924,,0.0%,12/16,33/48,dqn-no-obstacle,DQN
4815,19.0,250,250,16,30,0,0.1,0,False,3254.335,0.7,,0.0%,8/16,30/48,dqn-no-obstacle,DQN
4816,-0.6,250,250,15,26,0,0.1,0,False,3255.085,0.749,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4817,-40.0,250,250,16,18,0,0.1,0,False,3255.791,0.705,,0.0%,8/16,18/48,dqn-no-obstacle,DQN
4818,29.6,250,250,16,32,0,0.1,0,False,3256.514,0.723,,0.0%,8/16,32/48,dqn-no-obstacle,DQN
4819,-1.5,250,250,15,26,0,0.1,0,False,3257.261,0.746,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4820,11.3,250,250,15,29,0,0.1,0,False,3257.974,0.713,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4821,7.0,250,250,16,27,0,0.1,0,False,3258.826,0.852,,0.0%,8/16,27/48,dqn-no-obstacle,DQN
4822,15.7,250,250,17,29,0,0.1,0,False,3259.545,0.718,,0.0%,10/16,29/48,dqn-no-obstacle,DQN
4823,2.1,250,250,15,26,0,0.1,0,False,3260.241,0.695,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4824,-37.1,250,250,15,17,0,0.1,0,False,3260.969,0.728,,0.0%,6/16,17/48,dqn-no-obstacle,DQN
4825,48.5,250,250,15,36,0,0.1,0,False,3261.671,0.701,,0.0%,2/16,36/48,dqn-no-obstacle,DQN
4826,15.7,250,250,22,29,0,0.1,0,False,3262.365,0.694,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4827,69.2,250,250,16,40,0,0.1,0,False,3263.057,0.691,,0.0%,8/16,40/48,dqn-no-obstacle,DQN
4828,3.4,250,250,16,27,0,0.1,0,False,3263.88,0.823,,0.0%,8/16,27/48,dqn-no-obstacle,DQN
4829,-45.2,250,250,15,15,0,0.1,0,False,3264.57,0.69,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
4830,44.0,250,250,16,35,0,0.1,0,False,3265.255,0.684,,0.0%,8/16,35/48,dqn-no-obstacle,DQN
4831,36.1,250,250,16,33,0,0.1,0,False,3265.963,0.708,,0.0%,8/16,33/48,dqn-no-obstacle,DQN
4832,25.3,250,250,17,32,0,0.1,0,False,3266.657,0.693,,0.0%,8/16,32/48,dqn-no-obstacle,DQN
4833,64.2,250,250,15,39,0,0.1,0,False,3267.339,0.682,,0.0%,6/16,39/48,dqn-no-obstacle,DQN
4834,80.0,250,250,16,43,0,0.1,0,False,3268.06,0.721,,0.0%,8/16,43/48,dqn-no-obstacle,DQN
4835,35.4,250,250,16,32,0,0.1,0,False,3268.867,0.806,,0.0%,8/16,32/48,dqn-no-obstacle,DQN
4836,18.2,250,250,15,30,0,0.1,0,False,3269.549,0.681,,0.0%,6/16,30/48,dqn-no-obstacle,DQN
4837,13.7,250,250,15,29,0,0.1,0,False,3270.268,0.718,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4838,-44.1,250,250,15,16,0,0.1,0,False,3270.957,0.689,,0.0%,6/16,16/48,dqn-no-obstacle,DQN
4839,55.2,250,250,17,38,0,0.1,0,False,3271.645,0.688,,0.0%,10/16,38/48,dqn-no-obstacle,DQN
4840,67.5,250,250,16,40,0,0.1,0,False,3272.354,0.708,,0.0%,8/16,40/48,dqn-no-obstacle,DQN
4841,-51.0,250,250,15,15,0,0.1,0,False,3273.05,0.696,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
4842,36.5,250,250,15,34,0,0.1,0,False,3273.901,0.85,,0.0%,6/16,34/48,dqn-no-obstacle,DQN
4843,-24.3,250,250,15,21,0,0.1,0,False,3274.601,0.699,,0.0%,6/16,21/48,dqn-no-obstacle,DQN
4844,45.2,250,250,16,35,0,0.1,0,False,3275.54,0.939,,0.0%,8/16,35/48,dqn-no-obstacle,DQN
4845,56.0,250,250,16,38,0,0.1,0,False,3276.282,0.742,,0.0%,16/16,38/48,dqn-no-obstacle,DQN
4846,3.2,250,250,15,26,0,0.1,0,False,3276.984,0.701,,0.0%,6/16,26/48,dqn-no-obstacle,DQN
4847,11.1,250,250,15,29,0,0.1,0,False,3277.72,0.735,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4848,6.7,250,250,17,27,0,0.1,0,False,3278.421,0.7,,0.0%,10/16,27/48,dqn-no-obstacle,DQN
4849,70.7,250,250,15,41,0,0.1,0,False,3279.308,0.886,,0.0%,6/16,41/48,dqn-no-obstacle,DQN
4850,10.1,250,250,16,29,0,0.1,0,False,3280.145,0.836,,0.0%,4/16,29/48,dqn-no-obstacle,DQN
4851,53.6,250,250,15,36,0,0.1,0,False,3280.927,0.782,,0.0%,6/16,36/48,dqn-no-obstacle,DQN
4852,72.0,250,250,16,40,0,0.1,0,False,3281.695,0.768,,0.0%,8/16,40/48,dqn-no-obstacle,DQN
4853,77.8,250,250,24,43,0,0.1,0,False,3282.474,0.778,,0.0%,10/16,43/48,dqn-no-obstacle,DQN
4854,26.4,250,250,16,31,0,0.1,0,False,3283.281,0.807,,0.0%,8/16,31/48,dqn-no-obstacle,DQN
4855,23.1,250,250,15,31,0,0.1,0,False,3284.041,0.76,,0.0%,6/16,31/48,dqn-no-obstacle,DQN
4856,52.1,250,250,16,37,0,0.1,0,False,3284.865,0.824,,0.0%,8/16,37/48,dqn-no-obstacle,DQN
4857,53.2,250,250,20,39,0,0.1,0,False,3285.563,0.698,,0.0%,12/16,39/48,dqn-no-obstacle,DQN
4858,53.7,250,250,19,37,0,0.1,0,False,3286.258,0.694,,0.0%,14/16,37/48,dqn-no-obstacle,DQN
4859,-44.4,250,250,15,16,0,0.1,0,False,3287.001,0.743,,0.0%,6/16,16/48,dqn-no-obstacle,DQN
4860,43.5,250,250,16,35,0,0.1,0,False,3287.708,0.707,,0.0%,6/16,35/48,dqn-no-obstacle,DQN
4861,-42.6,250,250,15,15,0,0.1,0,False,3288.388,0.679,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
4862,73.8,250,250,16,41,0,0.1,0,False,3289.197,0.805,,0.0%,6/16,41/48,dqn-no-obstacle,DQN
4863,31.3,250,250,15,33,0,0.1,0,False,3290.71,1.512,,0.0%,6/16,33/48,dqn-no-obstacle,DQN
4864,36.7,250,250,18,34,0,0.1,0,False,3292.452,1.741,,0.0%,12/16,34/48,dqn-no-obstacle,DQN
4865,-43.3,250,250,16,16,0,0.1,0,False,3293.883,1.43,,0.0%,8/16,16/48,dqn-no-obstacle,DQN
4866,-17.6,250,250,15,22,0,0.1,0,False,3295.176,1.293,,0.0%,6/16,22/48,dqn-no-obstacle,DQN
4867,74.4,250,250,18,41,0,0.1,0,False,3296.309,1.132,,0.0%,14/16,41/48,dqn-no-obstacle,DQN
4868,35.3,250,250,17,33,0,0.1,0,False,3297.413,1.103,,0.0%,10/16,33/48,dqn-no-obstacle,DQN
4869,49.8,250,250,15,36,0,0.1,0,False,3298.473,1.06,,0.0%,6/16,36/48,dqn-no-obstacle,DQN
4870,56.5,250,250,17,38,0,0.1,0,False,3299.555,1.081,,0.0%,10/16,38/48,dqn-no-obstacle,DQN
4871,82.6,250,250,20,44,0,0.1,0,False,3300.718,1.162,,0.0%,16/16,44/48,dqn-no-obstacle,DQN
4872,22.3,250,250,17,30,0,0.1,0,False,3301.778,1.059,,0.0%,10/16,30/48,dqn-no-obstacle,DQN
4873,74.0,250,250,16,41,0,0.1,0,False,3302.802,1.024,,0.0%,8/16,41/48,dqn-no-obstacle,DQN
4874,33.3,250,250,15,34,0,0.1,0,False,3303.895,1.092,,0.0%,6/16,34/48,dqn-no-obstacle,DQN
4875,9.5,250,250,16,27,0,0.1,0,False,3304.97,1.075,,0.0%,8/16,27/48,dqn-no-obstacle,DQN
4876,47.7,250,250,16,35,0,0.1,0,False,3306.032,1.061,,0.0%,10/16,35/48,dqn-no-obstacle,DQN
4877,42.8,250,250,17,36,0,0.1,0,False,3307.137,1.104,,0.0%,8/16,36/48,dqn-no-obstacle,DQN
4878,-52.0,250,250,15,16,0,0.1,0,False,3308.063,0.925,,0.0%,6/16,16/48,dqn-no-obstacle,DQN
4879,32.3,250,250,17,34,0,0.1,0,False,3308.79,0.727,,0.0%,10/16,34/48,dqn-no-obstacle,DQN
4880,45.5,250,250,17,35,0,0.1,0,False,3309.522,0.732,,0.0%,8/16,35/48,dqn-no-obstacle,DQN
4881,3.9,250,250,18,28,0,0.1,0,False,3310.716,1.193,,0.0%,2/16,28/48,dqn-no-obstacle,DQN
4882,87.3,250,250,15,44,0,0.1,0,False,3311.753,1.037,,0.0%,6/16,44/48,dqn-no-obstacle,DQN
4883,34.0,250,250,15,34,0,0.1,0,False,3312.467,0.713,,0.0%,4/16,34/48,dqn-no-obstacle,DQN
4884,20.9,250,250,15,29,0,0.1,0,False,3313.574,1.107,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
4885,57.9,250,250,15,38,0,0.1,0,False,3314.65,1.075,,0.0%,6/16,38/48,dqn-no-obstacle,DQN
4886,99.3,250,250,15,46,0,0.1,0,False,3315.4,0.749,,0.0%,6/16,46/48,dqn-no-obstacle,DQN
4887,65.1,250,250,16,40,0,0.1,0,False,3316.434,1.033,,0.0%,8/16,40/48,dqn-no-obstacle,DQN
4888,12.1,250,250,15,28,0,0.1,0,False,3317.137,0.703,,0.0%,6/16,28/48,dqn-no-obstacle,DQN
4889,61.7,250,250,16,39,0,0.1,0,False,3317.877,0.74,,0.0%,8/16,39/48,dqn-no-obstacle,DQN
4890,66.9,250,250,21,40,0,0.1,0,False,3318.882,1.004,,0.0%,4/16,40/48,dqn-no-obstacle,DQN
4891,51.8,250,250,15,37,0,0.1,0,False,3319.827,0.944,,0.0%,6/16,37/48,dqn-no-obstacle,DQN
4892,-45.6,250,250,16,16,0,0.1,0,False,3320.782,0.954,,0.0%,8/16,16/48,dqn-no-obstacle,DQN
4893,79.5,250,250,16,43,0,0.1,0,False,3321.507,0.724,,0.0%,8/16,43/48,dqn-no-obstacle,DQN
4894,76.7,250,250,16,42,0,0.1,0,False,3322.25,0.742,,0.0%,8/16,42/48,dqn-no-obstacle,DQN
4895,36.8,250,250,17,35,0,0.1,0,False,3322.972,0.721,,0.0%,8/16,35/48,dqn-no-obstacle,DQN
4896,-43.8,250,250,15,15,0,0.1,0,False,3323.669,0.696,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
4897,78.9,250,250,16,44,0,0.1,0,False,3324.409,0.739,,0.0%,6/16,44/48,dqn-no-obstacle,DQN
4898,71.8,250,250,27,43,0,0.1,0,False,3325.139,0.73,,0.0%,2/16,43/48,dqn-no-obstacle,DQN
4899,93.9,250,250,16,45,0,0.1,0,False,3325.955,0.815,,0.0%,8/16,45/48,dqn-no-obstacle,DQN
4900,31.7,250,250,19,33,0,0.1,0,False,3326.657,0.702,,0.0%,14/16,33/48,dqn-no-obstacle,DQN
4901,97.1,250,250,15,46,0,0.1,0,False,3327.37,0.712,,0.0%,2/16,46/48,dqn-no-obstacle,DQN
4902,20.8,250,250,41,32,0,0.1,0,False,3328.077,0.707,,0.0%,6/16,32/48,dqn-no-obstacle,DQN
4903,75.0,250,250,16,42,0,0.1,0,False,3328.771,0.693,,0.0%,8/16,42/48,dqn-no-obstacle,DQN
4904,76.2,250,250,17,41,0,0.1,0,False,3329.46,0.688,,0.0%,10/16,41/48,dqn-no-obstacle,DQN
4905,49.6,250,250,15,35,0,0.1,0,False,3330.189,0.728,,0.0%,6/16,35/48,dqn-no-obstacle,DQN
4906,79.9,250,250,17,43,0,0.1,0,False,3331.016,0.826,,0.0%,10/16,43/48,dqn-no-obstacle,DQN
4907,31.5,250,250,21,32,0,0.1,0,False,3331.714,0.697,,0.0%,4/16,32/48,dqn-no-obstacle,DQN
4908,-35.7,250,250,15,19,0,0.1,0,False,3332.431,0.717,,0.0%,6/16,19/48,dqn-no-obstacle,DQN
4909,72.8,250,250,16,40,0,0.1,0,False,3333.141,0.708,,0.0%,8/16,40/48,dqn-no-obstacle,DQN
4910,-42.8,250,250,15,16,0,0.1,0,False,3333.83,0.689,,0.0%,6/16,16/48,dqn-no-obstacle,DQN
4911,83.7,250,250,16,42,0,0.1,0,False,3334.541,0.71,,0.0%,8/16,42/48,dqn-no-obstacle,DQN
4912,54.0,250,250,16,38,0,0.1,0,False,3335.248,0.706,,0.0%,8/16,38/48,dqn-no-obstacle,DQN
4913,43.7,250,250,15,35,0,0.1,0,False,3336.052,0.803,,0.0%,2/16,35/48,dqn-no-obstacle,DQN
4914,101.9,250,250,16,47,0,0.1,0,False,3336.743,0.691,,0.0%,16/16,47/48,dqn-no-obstacle,DQN
4915,-27.5,250,250,15,20,0,0.1,0,False,3337.465,0.722,,0.0%,6/16,20/48,dqn-no-obstacle,DQN
4916,95.8,250,250,15,46,0,0.1,0,False,3338.154,0.689,,0.0%,6/16,46/48,dqn-no-obstacle,DQN
4917,53.4,250,250,17,37,0,0.1,0,False,3338.882,0.727,,0.0%,10/16,37/48,dqn-no-obstacle,DQN
4918,55.5,250,250,16,37,0,0.1,0,False,3339.602,0.72,,0.0%,8/16,37/48,dqn-no-obstacle,DQN
4919,22.5,250,250,15,32,0,0.1,0,False,3340.302,0.7,,0.0%,6/16,32/48,dqn-no-obstacle,DQN
4920,74.3,250,250,15,41,0,0.1,0,False,3341.146,0.843,,0.0%,6/16,41/48,dqn-no-obstacle,DQN
4921,85.1,250,250,17,43,0,0.1,0,False,3341.852,0.706,,0.0%,10/16,43/48,dqn-no-obstacle,DQN
4922,51.2,250,250,25,37,0,0.1,0,False,3342.55,0.696,,0.0%,12/16,37/48,dqn-no-obstacle,DQN
4923,60.0,250,250,20,39,0,0.1,0,False,3343.288,0.738,,0.0%,16/16,39/48,dqn-no-obstacle,DQN
4924,86.2,250,250,16,44,0,0.1,0,False,3344.022,0.733,,0.0%,8/16,44/48,dqn-no-obstacle,DQN
4925,-51.0,250,250,51,18,0,0.1,0,False,3344.757,0.735,,0.0%,10/16,18/48,dqn-no-obstacle,DQN
4926,48.5,250,250,16,36,0,0.1,0,False,3345.538,0.78,,0.0%,4/16,36/48,dqn-no-obstacle,DQN
4927,48.2,250,250,17,35,0,0.1,0,False,3346.57,1.032,,0.0%,14/16,35/48,dqn-no-obstacle,DQN
4928,54.4,250,250,15,38,0,0.1,0,False,3347.349,0.779,,0.0%,6/16,38/48,dqn-no-obstacle,DQN
4929,79.9,250,250,16,43,0,0.1,0,False,3348.13,0.78,,0.0%,10/16,43/48,dqn-no-obstacle,DQN
